open_time,open,high,low,close,volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,return,log_return,volatility,price_range,ma_7,ma_25,ma_99,atr,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_pct,volume_change,volume_ma_7,volume_relative,obv,hour,day_of_week,is_weekend,month,target_binary,target_pct_change,target_abs_change,target_multiclass,target_log_return,target_normalized_change
2024-12-02 08:45:00,95126.3,95357.8,94964.4,95123.1,4210.858,2360.057,224543622.9295,-3.363948771262226e-05,-3.364005353287835e-05,0.0026425043767258865,0.004135554520674185,95645.91428571429,96441.308,97076.45555555556,288.1693333333323,95851.61274613398,96333.31025673891,-481.6975106049358,-371.4378925683157,-110.25961803662011,13.7502212781027,96221.065,97288.52859144098,95153.60140855903,0.0221877317911826,-0.01428686130542815,-0.3102535391034402,4200.674714285714,1.0024242023976897,-9553.927,8,0,0,12,1,-0.3153294768611592,300.8999999999942,2,0.003158276878691798,0.5637663006262732
2024-12-02 09:00:00,95123.1,95424.0,95033.2,95424.0,3271.147,1999.078,190422507.4433,0.003163269489745435,0.003158276878691798,0.0027831886234874325,0.004108360640054864,95576.88571428573,96349.04400000001,97060.35252525251,290.55999999999904,95785.82616979092,96265.95152577266,-480.12535598174145,-393.17538525100366,-86.94997073073779,25.32505175983445,96179.8,97304.91822630215,95054.68177369786,0.023396144019890815,0.16412418609373994,-0.22316378277301208,3712.187428571429,0.8811912283369927,-6282.78,9,0,0,12,0,0.05871990604815469,-56.0,2,-0.0005870267265727415,-0.09954509435696332
2024-12-02 09:15:00,95423.9,95469.9,95213.0,95368.0,1854.362,835.287,79654261.6848,-0.0005868544600938774,-0.0005870267265727415,0.002783800697887881,0.002692197656981052,95481.57142857143,96257.25200000001,97042.92222222222,289.8586666666656,95721.54522058011,96199.43438916859,-477.8891685884737,-410.1181419184994,-67.77102666997428,26.59014825442391,96122.06,97290.74567184607,94953.37432815392,0.024316700491980234,0.17738973011927534,-0.4331156624878062,3639.131285714286,0.5095617207544705,-8137.142,9,0,0,12,0,0.15837474741957625,-150.8000000000029,2,-0.0015824946687420724,-0.2580676800148994
2024-12-02 09:30:00,95368.0,95439.7,95119.5,95217.2,1521.648,663.751,63244019.1377,-0.0015812431842966435,-0.0015824946687420724,0.002691334244354969,0.003357520342253136,95362.08571428571,96164.076,97023.90404040404,291.3599999999988,95643.95364817072,96126.67404915519,-482.7204009844718,-424.63859373169515,-58.08180725277663,26.771722477566286,96040.905,97224.90843967287,94856.90156032713,0.024656232459968456,0.15215261527129428,-0.17942235658409744,3672.4291428571423,0.4143437329375294,-9658.789999999999,9,0,0,12,1,-0.34350162331205913,328.1999999999971,2,0.003440929446587528,0.5543902813164686
2024-12-02 09:45:00,95217.2,95600.0,95180.0,95545.4,1898.218,1173.155,111952204.2643,0.0034468562402589775,0.003440929446587528,0.0025989273834354596,0.0044109677663279325,95298.87142857142,96101.02799999999,97009.09292929294,294.4093333333323,95628.79154845008,96083.61548635486,-454.82393790477363,-430.67566256631125,-24.148275338462383,35.31936282090925,95979.16,97129.11890343012,94829.20109656989,0.023962679053038536,0.31140195588460484,0.2474751059377729,3724.019714285714,0.5097228655149824,-7760.571999999999,9,0,0,12,0,0.373674882891728,-355.6999999999971,2,-0.0037297845268522,-0.6186308031338463
2024-12-02 10:00:00,95545.4,95558.1,95158.0,95189.7,2456.944,1116.806,106424469.6962,-0.0037228375201736608,-0.0037297845268522,0.002629237190271137,0.004187538070906667,95284.81428571428,96046.62400000001,96991.22323232323,297.7573333333324,95561.23900252691,96017.39777890351,-456.15877637660014,-435.77228532836926,-20.38649104823088,29.85477178423251,95890.68,96994.4939137598,94786.86608624019,0.023022339892882285,0.18247365282236663,0.2943423779565888,3045.444714285714,0.806760335682619,-10217.516,10,0,0,12,1,-0.08743295582169797,83.30000000000291,2,0.00087471200724578,0.1509312375240016
2024-12-02 10:15:00,95189.7,95273.1,95088.0,95273.0,1872.773,1057.993,100724484.6191,0.0008750946793614212,0.00087471200724578,0.0025515436229137886,0.0019445381170442371,95305.77142857142,96007.57199999999,96973.24242424243,296.6479999999993,95516.89454059539,95962.25585681679,-445.3613162214024,-437.69009150697593,-7.671224714426444,31.872201461132065,95816.265,96872.59649158038,94759.93350841962,0.022049105996364574,0.24285297544844556,-0.23776325386333597,2440.85,0.767262633918512,-8344.743,10,0,0,12,0,0.2931748680186752,-278.5,2,-0.002927459486205753,-0.527296596229056
2024-12-02 10:30:00,95273.0,95300.0,94944.9,94994.5,2127.972,950.276,90339422.1177,-0.0029231786550228955,-0.002927459486205753,0.0024598559344742596,0.0037271839870688,95287.4,95946.44,96952.10606060606,298.2813333333326,95436.52614972794,95890.5686177007,-454.04246797275846,-440.96056680013254,-13.08190117262592,27.16947704767631,95735.2,96781.98282671953,94688.41717328047,0.02186829560536833,0.14620168525249538,0.13626798335943557,2143.2948571428574,0.9928507936778781,-10472.715,10,0,0,12,1,-0.03714624254708143,35.30000000000291,2,0.0003715314347277071,0.06744474421809397
2024-12-02 10:45:00,94994.5,95254.8,94887.0,95029.8,3518.151,1909.004,181456562.6041,0.00037160046107942435,0.0003715314347277071,0.002471341916386494,0.0038718031043902847,95231.08571428571,95874.02,96933.07474747475,298.6453333333327,95373.9528959193,95826.80664510629,-452.8537491869938,-443.3392032775049,-9.514545909488902,33.54216686674684,95664.44499999999,96700.4924008152,94628.39759918478,0.02166003055398918,0.19371816410107187,0.6532882011605414,2178.581142857143,1.6148817828222142,-6954.564,10,0,0,12,1,-0.12737648579626004,121.19999999999709,2,0.0012745767859626334,0.23396612916475865
2024-12-02 11:00:00,95029.7,95207.1,94930.2,95151.0,1748.838,978.457,93030116.8993,0.0012753894041657166,0.0012745767859626334,0.0024476924683846536,0.0029138258881171754,95200.08571428571,95808.84799999998,96915.06363636364,300.2173333333328,95339.65245039122,95776.74592367088,-437.0934732796595,-442.0900572779358,4.9965839982762645,33.37219798405303,95608.06999999999,96625.97517002172,94590.16482997827,0.021293289782373482,0.2754849796124733,-0.5029099092108327,2163.5062857142857,0.8083350677313229,-5205.726000000001,11,0,0,12,1,-0.18829230938681718,179.5,2,0.0018846980219421746,0.3526851130859803
2024-12-02 11:15:00,95151.0,95384.2,95150.0,95330.5,1793.147,881.114,83953877.1773,0.001886475181553493,0.0018846980219421746,0.0024907797197925166,0.0024613509054029602,95216.27142857143,95743.696,96900.01414141414,301.3666666666661,95338.24438110019,95743.6900770379,-405.445695937713,-434.7611850098911,29.31548907217808,37.178623355438006,95559.35500000001,96528.97471161737,94589.73528838265,0.020293559152159555,0.3819872382656738,0.02533625184265209,2202.291857142857,0.8142186033082549,-3412.5790000000006,11,0,0,12,0,0.06318863276382203,-60.19999999999709,2,-0.000631686771532892,-0.12417239311186312
2024-12-02 11:30:00,95330.4,95400.1,95225.0,95270.3,1053.569,572.86,54608794.0593,-0.0006314872994477305,-0.000631686771532892,0.0024836712500368057,0.0018367698027072774,95176.97142857143,95684.056,96883.8797979798,300.67466666666616,95327.79139939202,95708.62356290595,-380.8321635139291,-423.9753807106986,43.143217196769456,37.251279135872714,95505.125,96406.30719636855,94603.94280363145,0.01887191281867964,0.36971280560897685,-0.41244694383672953,2081.6277142857143,0.5061274851259941,-4466.148000000001,11,0,0,12,0,0.08299077751854345,-79.0,2,-0.0008295635921412576,-0.17532525679783123
2024-12-02 11:45:00,95270.3,95325.4,95010.0,95191.3,1295.255,572.791,54493940.292,-0.0008292195993924167,-0.0008295635921412576,0.002471531583919249,0.0033105805271946677,95177.2,95627.076,96865.33636363636,302.18266666666625,95306.79272256175,95670.30270958123,-363.50998701948265,-411.88230197245525,48.3723149529726,47.7935813274981,95447.195,96264.80873578625,94629.58126421376,0.017132273730752302,0.34351106836902245,0.22939741013640313,1915.672142857143,0.676136052209948,-5761.403000000001,11,0,0,12,1,-0.00021010279278588229,0.19999999999708962,2,2.1010301349402092e-06,0.0004892285714957559
2024-12-02 12:00:00,95191.4,95255.0,95026.0,95191.5,1076.628,497.794,47370440.5943,2.1010323421055688e-06,2.1010301349402092e-06,0.0024607643097403443,0.0024056795046611353,95165.55714285714,95576.94,96846.66464646465,303.0799999999996,95289.05538062865,95634.83533709658,-345.7799564679299,-398.6618328715501,52.8818764036202,51.604330708661365,95384.88,96062.6094184485,94707.15058155151,0.014210416125668819,0.35733244364491057,-0.1687907014448894,1801.937142857143,0.5974836604416198,-4684.7750000000015,12,0,0,12,1,-0.27176275970157704,259.3999999999942,2,0.0027213270509058177,0.7654972410484144
2024-12-02 12:15:00,95191.5,95469.9,95088.7,95450.9,1946.804,1159.89,110561666.9146,0.0027250332225039475,0.0027213270509058177,0.0025424318168586883,0.004004559230603542,95230.75714285715,95543.836,96829.95555555557,306.87333333333294,95313.95455284025,95621.21031764442,-307.2557648041693,-380.3806192580738,73.1248544539045,57.16283541648437,95362.065,95995.00076717338,94729.12923282663,0.013274372092789186,0.5701769473359989,0.8082420297447217,1776.056,1.096138860486381,-2737.9710000000014,12,0,0,12,0,0.32931249054000133,-313.29999999998836,2,-0.0032877144445403656,-0.9899898733766357
2024-12-02 12:30:00,95450.8,95480.0,95137.3,95137.6,2087.672,729.016,69510795.2149,-0.003282315829394866,-0.0032877144445403656,0.0026025023260210266,0.0035903313539540484,95246.15714285713,95497.14799999999,96809.4898989899,310.07066666666634,95286.82308317194,95585.38689375603,-298.5638105840917,-364.0172575232773,65.4534469391856,43.77553681648272,95317.18500000001,95871.56963286496,94762.80036713506,0.011632417236513067,0.3380321266555082,0.07235859388002086,1571.7018571428573,1.328287544175272,-4825.643000000002,12,0,0,12,0,0.1091189564986994,-103.70000000001164,2,-0.0010905946503906687,-0.3741084938231732
2024-12-02 12:45:00,95137.5,95152.2,94826.0,95033.9,3710.999,1692.344,160767600.5586,-0.0010900001681776184,-0.0010905946503906687,0.002602846840529505,0.0034287215871764247,95229.42857142857,95444.30799999999,96788.3696969697,311.1399999999996,95247.91183960631,95544.53555089814,-296.62371129183157,-350.5385482769881,53.91483698515651,42.88634331218312,95266.2,95712.43099045334,94819.96900954665,0.009368086277259862,0.23970879996030917,0.7775776079767318,1852.0105714285712,2.00376771993125,-8536.642000000002,12,0,0,12,1,-0.44511349398903555,424.90000000000873,2,0.004461070735691295,1.9043948497062133
2024-12-02 13:00:00,95034.0,95549.9,94888.8,95458.8,4306.785,2381.497,226819934.0542,0.004471036125003991,0.004461070735691295,0.0027853108160748605,0.006956457688827065,95247.75714285715,95408.664,96772.76060606059,317.2279999999995,95280.35617197507,95538.18470286997,-257.828530894898,-331.99654480057,74.16801390567201,54.60646735814533,95239.74500000001,95546.8799744415,94932.61002555852,0.006449722737949183,0.8566103150550228,0.16054598775154627,2211.101714285714,1.947800488857785,-4229.857000000002,13,0,0,12,1,-0.3011057253953453,288.3000000000029,2,0.0030155996073290454,1.8773505070418952
2024-12-02 13:15:00,95458.9,95823.8,95454.6,95747.1,4594.318,2555.256,244457859.2486,0.003020151101836621,0.0030155996073290454,0.00264829061328401,0.003867633086071567,95315.87142857142,95381.03600000002,96760.3313131313,319.4999999999996,95352.16291474909,95553.66006005999,-201.49714531090285,-305.89666490263653,104.39951959173368,53.90513068731871,95262.69499999999,95644.5501198101,94880.83988018989,0.008016886774200645,1.1342785193516667,0.06676279405635532,2716.923,1.691000444252561,364.4609999999984,13,0,0,12,0,0.13145592932126693,-125.70000000001164,2,-0.0013136960166144618,-0.6583648796551296
2024-12-02 13:30:00,95747.2,95857.9,95615.0,95621.4,2615.91,1003.722,96113077.7472,-0.0013128334957405174,-0.0013136960166144618,0.002642425728384186,0.002536888807192212,95377.31428571428,95369.604,96748.1202020202,319.60533333333285,95393.58400478815,95558.67787842156,-165.09387363340647,-277.7361066487905,112.64223301538402,59.17534537725812,95287.45,95695.37744710811,94879.52255289188,0.008562039326440478,0.9093252395339415,-0.4306206057134052,2905.5879999999997,0.9003031400184748,-2251.4490000000014,13,0,0,12,1,-0.12325124243519614,118.0,2,0.001233272592465336,0.5785342508149544
2024-12-02 13:45:00,95621.5,95827.5,95529.4,95739.4,1514.094,585.385,56025993.5424,0.0012340333858320562,0.001233272592465336,0.0026573066653473344,0.003117499725480209,95455.58571428571,95357.772,96734.41515151515,320.3386666666662,95446.78646559049,95572.06481348457,-125.27834789408371,-247.24455489784913,121.96620700376542,59.76876675603201,95318.265,95765.16765170859,94871.36234829141,0.009377062238986152,0.971170844914347,-0.42119797699462136,2968.083142857143,0.5101251976865108,-737.3550000000014,13,0,0,12,0,0.10916505463480775,-104.39999999999418,2,-0.001091055129175988,-0.46721584488564916
2024-12-02 14:00:00,95739.5,95836.9,95576.3,95635.0,1567.444,619.813,59332631.8159,-0.0010904601449350793,-0.001091055129175988,0.002662245451093559,0.0027219695110167826,95481.8857142857,95341.028,96717.09191919191,319.8946666666662,95475.74239396141,95576.72671502215,-100.98432106073597,-217.99250813042647,117.0081870696905,64.47065202656901,95328.815,95795.741011381,94861.888988619,0.009796114876304744,0.8278731453559538,0.03523559303451429,2913.888857142857,0.5379216836488813,-2304.7990000000013,14,0,0,12,1,-0.3344244595694379,320.8999999999942,2,0.003349849080319036,1.3745218393399474
2024-12-02 14:15:00,95635.0,95979.6,95561.0,95955.9,1592.048,959.762,91945785.8951,0.003355466095048776,0.003349849080319036,0.0022767891831222196,0.004377058608250178,95598.78571428571,95339.74799999999,96704.67272727273,323.77599999999956,95549.61279489093,95604.81382512124,-55.2010302303097,-185.4342125504031,130.2331823200934,68.53163645095434,95358.21,95903.04475775879,94813.37524224122,0.01142711797460931,1.0485057547160048,0.015696892520562056,2843.085428571428,0.5599719178329299,-712.7510000000013,14,0,0,12,1,-0.8327675102855814,805.8000000000029,1,0.008362543908161595,2.9579610644294405
2024-12-02 14:45:00,96761.8,96887.8,96158.0,96374.1,5609.598,2508.951,242135585.8982,-0.004005717138082399,-0.00401376151248955,0.0029288600460177015,0.007542232575251833,95976.37142857144,95448.604,96692.90303030302,337.7146666666662,95834.24348036705,95741.14629320423,93.0971871628135,-92.76596469706642,185.8631518598799,65.38597629297647,95476.87,96403.1304137629,94550.60958623709,0.019402823191897883,0.9843292375818137,-0.3637747533174549,3758.630285714286,1.4924580428463072,2494.650999999999,14,0,0,12,1,-0.12974187377524649,125.19999999999709,2,0.001298261114131847,0.2703343425664322
2024-12-02 15:00:00,96374.2,96634.5,95779.1,96499.3,5183.294,2595.705,249931449.4904,0.0012991042199097524,0.001298261114131847,0.0028809033652896303,0.008875819462055137,96083.82857142856,95503.65199999999,96686.07474747475,345.30399999999946,95936.55986800331,95797.30614465255,139.253723350761,-46.36202708750092,185.6157504382619,67.77861358639049,95542.35,96563.43776569999,94521.26223430003,0.021374558312622204,0.9685934119208572,-0.07599546348954067,3842.769714285714,1.348843252493328,7677.944999999999,15,0,0,12,1,-0.22828760516170332,220.8000000000029,2,0.002285485785706726,0.43247996385223386
2024-12-02 15:15:00,96499.3,97083.7,96499.3,96720.1,5462.489,2501.238,242278312.9257,0.0022880994991674175,0.002285485785706726,0.002894849816120954,0.006056002478774397,96240.78571428571,95555.496,96680.61010101011,350.10666666666606,96057.10450369553,95865.66160299658,191.44290069895214,1.1989584697897049,190.24394222916243,71.2439553109889,95614.705,96753.70611265558,94475.70388734443,0.023824810475660128,0.9852475505589192,0.05386439588416159,4249.423857142857,1.2854657910432026,13140.433999999997,15,0,0,12,1,-0.5260635431279526,511.5,1,0.005274521294234136,0.8981554000545815
2024-12-02 15:30:00,96720.0,97285.4,96609.4,97231.6,6669.973,4183.323,405765784.1379,0.00528845607066164,0.005274521294234136,0.0030076441947976184,0.006989247311827957,96453.95714285715,95630.04,96679.48484848485,356.40399999999926,96237.79611851212,95966.84271559096,270.9534029211645,55.14984736006468,215.80355556109984,74.82175447134695,95726.56,97035.77842236993,94417.34157763007,0.02735329510158789,1.0747856791060137,0.22105014765247133,4985.978,1.3377461753742195,19810.407,15,0,0,12,0,0.1288276273987865,-125.10000000000582,2,-0.0012874471581193643,-0.19110638509582215
2024-12-02 15:45:00,97231.6,97286.2,96828.5,97106.5,3740.567,1580.652,153514165.3151,-0.0012866187535740536,-0.0012874471581193643,0.0029868648296584943,0.004707317374186963,96664.17142857144,95705.61200000001,96677.86464646464,359.4066666666659,96371.44286951059,96051.2621526974,320.1807168131927,108.1560212506903,212.02469556250242,70.82410947876838,95830.39499999999,97233.01487419002,94427.77512580996,0.029272964474163547,0.9549005127768214,-0.4391930821908874,5296.424142857142,0.7062438541755761,16069.84,15,0,0,12,1,-0.21814901129072473,212.3000000000029,2,0.0021838730286325393,0.30271922408424623
2024-12-02 16:00:00,97106.6,97435.0,96968.0,97318.8,4702.536,2064.195,200782287.9656,0.0021862594162080917,0.0021838730286325393,0.002848381704426634,0.004809147884901747,96858.87142857142,95776.54800000001,96678.45555555556,364.01599999999917,96517.19012035543,96145.15423539538,372.0358849600452,160.9319939925613,211.10389096748392,78.15032780961208,95938.785,97451.09803954512,94426.47196045489,0.03152662480653919,0.9562597041466662,0.257171974195356,5740.779571428572,0.8191458915099559,20772.376,16,0,0,12,0,0.6845849916871094,-661.6999999999971,3,-0.006822523485315535,-0.8750833758584217
2024-12-02 16:15:00,97318.3,97379.8,96650.3,96657.1,6018.897,2456.293,238214441.7636,-0.0067993029096125035,-0.006822523485315535,0.0032578154872018148,0.007496020789512352,96843.9285714286,95835.244,96673.66060606061,370.90933333333254,96538.71471722386,96183.07628984786,355.638427376005,199.87328066925005,155.76514670675493,68.31144803934849,96005.115,97521.45778762363,94488.77221237638,0.031588791651853625,0.7149860194282903,0.27992576771342104,5341.050571428571,1.1269125651416787,14753.479,16,0,0,12,0,0.2134758302644313,-205.90000000000873,2,-0.0021324829437910507,-0.2715744773286611
2024-12-02 16:30:00,96657.2,96971.2,96033.3,96451.2,6416.21,3059.908,295084715.9959,-0.00213021081741549,-0.0021324829437910507,0.0032242487661847913,0.009703364053583118,96854.94285714286,95882.37199999999,96667.29494949496,378.5266666666659,96525.250914574,96202.93737619798,322.31353837602364,224.36133221060481,97.95220616541883,61.77727143264017,96064.16,97551.720057204,94576.599942796,0.03097013615075588,0.6300922265711644,0.06601093190330398,5456.280857142857,1.175931035808117,8337.269,16,0,0,12,0,0.23549071651114417,-226.59999999999127,2,-0.002352138716674198,-0.3046599683859233
2024-12-02 16:45:00,96451.3,96639.9,96124.1,96224.6,3612.179,1757.695,169469630.5727,-0.0023493746060182508,-0.002352138716674198,0.0032813204798958634,0.005347776546298374,96815.7,95931.576,96656.56565656565,379.77199999999914,96478.9969277164,96204.54202029335,274.4549074230599,234.38004725309582,40.0748601699641,55.750933397567145,96115.825,97546.42567307015,94685.22432692985,0.029768264967192412,0.5380172475966237,-0.43702294656814533,5231.835857142856,0.6904228455616415,4725.09,16,0,0,12,1,-0.09852625896105138,94.89999999999418,2,0.0009857482798436735,0.13267154389955899
2024-12-02 17:00:00,96224.6,96623.6,96150.0,96319.5,3540.715,1785.854,172139052.5387,0.0009862342893605103,0.0009857482798436735,0.0032789638004651106,0.004921818329200701,96758.47142857143,95983.164,96646.72828282828,383.0693333333325,96454.45893883692,96213.05745221632,241.401486620598,235.7843351265963,5.6171514940017175,58.47064819084147,96172.225,97536.8089510536,94807.64104894642,0.0283779220258986,0.5539633343504751,-0.01978418013060812,4957.296714285714,0.714243105480559,8265.805,17,0,0,12,0,0.9109481403876352,-869.5,3,-0.00906824034538051,-1.274381102501686
2024-12-02 17:30:00,95440.2,95512.2,95095.3,95500.0,5739.595,2763.789,263475080.3979,0.0005238344683080598,0.0005236973149279877,0.003798219437098614,0.004368180284617951,96274.45714285714,96001.90400000001,96609.17171717172,395.23199999999895,96176.86113372327,96107.902204146,68.95892957727483,187.63652460997156,-118.67759503269673,48.5989455768193,96190.3,97505.88488893698,94874.71511106302,0.02735379531900786,0.23764520792049412,-0.04868443995382965,5151.922285714286,1.1140686294735591,7972.076000000001,17,0,0,12,0,0.8971926280601838,-849.1999999999971,3,-0.008931917674784934,-1.2909847279958464
